"name";"age";"author";"text";"reyt"
"Марта";"22";"Анонимный Дон";"Это была самая лучшая ночь в моей жизни за последний год ) это было как в порно, до сих пор под впечатлением. Трахаться умеет и даже больше, анал, классика, минет до дрожи в коленках";"5"
"Марта";"22";"Анонимный Дон";"Девочка красивая сервис хороший но секс оставляет желать лучшего оценка два.";"2"
"Сандра";"23";"Анонимный Дон";"Реальная";"5"
"Сандра";"23";"Анонимный Дон";"Добрый день. Между грудью с тобой реально заняться? Это тоже доп или нет?";"5"
"Вероника";"18";"Анонимный Дон";"Фейк?";"4"
"Вероника";"18";"Анонимный Дон";"Был кто?";"5"
"Вероника";"18";"Анонимный Дон";"это кейт эниссон";"1"
"Вероника";"18";"Анонимный Дон";"Да тут прям сайт знаменитостей))) то порномодели за 10 в час,то актрисы.....";"1"
"Катя";"21";"Анонимный Дон";"Немного не пропорциональная! но все забывается когда она по тебе елозиет сверху! Тазом двигает и в лево и в право,и круговые движения,супер танец у тебя на члене! Если бы препорат не применял быстро бы улетел! А так наслаждался секстанцем на палке,рекомендую,весело....";"5"
"Виктория";"22";"Анонимный Дон";"В Вотсапе на этом номере фото пожилого мужика.";"1"
"Алëна";"28";"Анонимный Дон";"Тут есть блондинка она бомба";"5"
"Алëна";"28";"Анонимный Дон";"Привет, еще работаешь? Актуально?)";"3"
"Алëна";"28";"Анонимный Дон";"Привет, ты еще принимаешь у себя?)))";"3"
"Алëна";"28";"Анонимный Дон";"Привет,работаешь?";"3"
"Маргарита";"22";"Анонимный Дон";"Я хочу покрепче связать тебе руки за спиной, привязать голую связанную к столбу часов на 10, выпороть хлыстом по сиськам, надев на них прищепки, за все заплачу с бонусом, договорились?";"5"
"ЛИНА";"23";"Анонимный Дон";"Это не она";"1"
"Маша";"34";"Анонимный Дон";"Грудь реально 10?";"5"
"💋Юля💋💖";"24";"Анонимный Дон";"Девочка просто чудо-чудное! Ласковая, обходительная, чувственная и податливая на ласки.Отдохнул на все 100 % А целуется, как с любимым!";"5"
"💋Юля💋💖";"24";"Анонимный Дон";"Милая симпатичная девушка с чувствои юмора, умная собеседница, в сексе хороша, особенно в наезднице.";"5"
"💋Юля💋💖";"24";"Анонимный Дон";"Супер девочка. Идеально выглядит, подтянута, пропорциональна, вкусно пахнет, кожа нежная, очень располагает к себе.";"5"
"💋Юля💋💖";"24";"Анонимный Дон";"Был с неделю назад, уютно, чётко, душевно, мбр с овр огонь, считаю лучшим предложением в этой ценовой категории, точно рекоммендую";"5"
"💋Юля💋💖";"24";"Анонимный Дон";"тличный вариант!Приятное молоденькое личико,хорошая грудь,старается удовлетворить клиента,любая поза без проблем все супер.";"5"
"Марина";"35";"Анонимный Дон";"Реальна";"5"
"Марина";"35";"Анонимный Дон";"Добрый день, вы работаете. Фото ваши?";"5"
"Марина";"35";"Анонимный Дон";"сегодня можно";"5"
"Катюша";"21";"Анонимный Дон";"Nata Lee";"5"
"гульчитай";"28";"Анонимный Дон";"Очень классная девушка Ели оторвался от неё  , молодец очень вежливая, ласковая, старается доставить кайф";"5"
"гульчитай";"28";"Анонимный Дон";"Привет. Встреча актуальна?";"5"
"Лера";"25";"Анонимный Дон";"Встречался на другом сайте. Может и умеет всё. Привет тебе, дорогая! С уважением!";"5"
"Лера";"25";"Анонимный Дон";"Был в субботу, я получил огромное удовольствие я будто в рай попал, приятное атмосфера, очень милая и красивая девушка, с ней приятно общаться,Лерочка ты настоящая богиня, обезательно приеду ещё 😘 Виктор.";"5"
"Лера";"25";"Анонимный Дон";"Салон со старушками. Не ведитесь";"1"
"Лера";"25";"Анонимный Дон";"Шел за минетом и остался очень доволен исполнением. Минет делает долго, чередуя с вылизыванием промежности, просто улет!";"5"
"Полина";"23";"Анонимный Дон";"Привет кроха";"5"
"Полина";"23";"Анонимный Дон";"Привет , Полина <br />
Звонить немного стесняюсь , это мой первый раз <br />
Как могу с тобой связаться";"5"
"Каролина";"22";"Анонимный Дон";"Это фейк. Модель в инстаграме";"1"
"Настенька";"24";"Анонимный Дон";"Договорился о встрече за полтора часа до визита, дама просила перезвонить за полчаса до визита, для подтверждения - перезвонил и  подтвердил еще раз. <br />
Приехал на место - звоню, номер никто не поднимает, набирал еще пару раз с интервалом в пару минут, ответа нет. Судя по всему к моменту моего приезда она была уже занята. Я конечно все понимаю, но такое кидалово устраивать как-то непрофессионально что ли, так что имейте ввиду";"1"
"Настенька";"24";"Анонимный Дон";"Отмазка не плохая ты хотя бы фантазию включила врать надо позаковыристей!";"5"
"Дарья";"24";"Анонимный Дон";"Примешь сягодня";"5"
"Дарья";"24";"Анонимный Дон";"Фото с БДСМ сайта иностранного, причём 5-ти летней давности...";"1"
"Оля";"27";"Анонимный Дон";"Слишком узнаваема, что бы ставить. Типаж такой же?)";"2"
"Лика";"21";"Анонимный Дон";"На фото порно-актриса Ненси А";"1"
"Алла";"33";"Анонимный Дон";"Алла, возможно ли связаться с вами через Telegram или WhatsApp?<br />";"5"
"Алла";"33";"Анонимный Дон";"Алла, есть ли возможность связаться с вами через Telegram или WhatsApp?";"5"
"Карина";"26";"Анонимный Дон";"Пиздатая малая";"5"
"Валя";"27";"Анонимный Дон";"Прелестная женщина,любит шутки и шутит сама,поддерживает разговор и это уже плюс.Валялись долго в обнимку, болтали о всякой ерунде....страсть постепенно начала разжигатся только через некоторое время. Секс был приятным, как у давних любовников, даже немного и забыл где нахожусь.....Прекрасно проведеное время,не зря,ну для меня конечно.";"5"
"Тася";"24";"Анонимный Дон";"Пртвет) по какому Райну работаешь?";"5"
"Галина";"46";"Анонимный Дон";"Все супер";"5"
"Танюшка";"21";"Анонимный Дон";"Привет кроха";"5"
"Танюшка";"21";"Анонимный Дон";"Как делишки, есть тг";"5"
"Танюшка";"21";"Анонимный Дон";"Привет работаеш";"5"
"Танюшка";"21";"Анонимный Дон";"Завтра свободна ? :-*<br />";"5"
"Юля";"25";"Анонимный Дон";"Был кто?";"5"
"Амина рок";"25";"Анонимный Дон";"Супер";"5"
"Mila";"20";"Анонимный Дон";"Привет";"5"
"Лана";"23";"Анонимный Дон";"Лана ,блин и напридумывают имена блядям хоть стой хоть падай.Да ладно хоть залупа мне похрен! Прише увидел траханул,коль херовина встала! Без имоций без чувств просто надел ее и подрачил дырой.....";"3"
"Лана";"23";"Анонимный Дон";"Взрослая девочка с маленькой грудью. Обожаю таких. В ладони помещается как игрушечка. Очень чувствительная , На члене вертится как на карусели в разные стороны. Хорошая способность не многие так умеют. Мне поправилось....";"5"
"❤️Варя❤️";"23";"Анонимный Дон";"Человек хороший, адекватная, можно поговорить, фото полностью соответствуют, что подтверждает ее честность. Любит данное занятие";"5"
"❤️Варя❤️";"23";"Анонимный Дон";"Девушка огонь! Реально красивая, фигура огонь, нежная и веселая! Рекомендую на все 100!";"5"
"❤️Варя❤️";"23";"Анонимный Дон";"Просто нет слов! За все время что тут нахожусь лучший вариант. Очень хорошая, стройная и старательная малышка. Миньет лучший на сайте! Спасибо большое!";"5"
"❤️Варя❤️";"23";"Анонимный Дон";"Очень приятная девочка! Милая, послушная, ласковая, сладкая. Молоденькая свежая и исполнительная. Отличный сервис и ухоженная квартира";"5"
"❤️Варя❤️";"23";"Анонимный Дон";"Девушка замечательная. Даже слов нужных не подберешь. Такую надо беречь. Надеюсь ещё встретимся)";"5"
"❤️Варя❤️";"23";"Анонимный Дон";"Привет, телега есть?";"5"
"❤️Варя❤️";"23";"Анонимный Дон";"Фотки огонь, даже лава! Улыбка приятная";"5"
"Яна";"23";"Анонимный Дон";"Вы наблюдали скачущую на палке козочку! Тогда вам сюда Янчик очаровашка, ваша задача это подыграть что бы в экстазе она с нее не соскакивала,это давольно трудно...если не придерживать за талию,кстати талия божественая без единого жирка!";"5"
"Мила";"24";"Анонимный Дон";"Герла в теле, не красавица, да и вообщем ...на это.Компесация,можно трахнуть куда угодно. Очко раздрочил никак не мог кончить.....потом засунул во влагалище,ее игрушку,наборчик не плохой фалос.Очко малость сжалось и тогда получил что хотел....так что вперед любители экстрима! Дива ждет.";"4"
"Ольга";"35";"Анонимный Дон";"Салон или инди?";"3"
"Элионора";"24";"Анонимный Дон";"погулять бы сней😍😍";"5"
"🍓ИРА🍓А.С🍓";"22";"Анонимный Дон";"Доны, кто был? Как впечатления?";"5"
"🍓ИРА🍓А.С🍓";"22";"Анонимный Дон";"Классная девушка!!! Просто класс! Запах тела сразу возбуждает.";"5"
"🍓ИРА🍓А.С🍓";"22";"Анонимный Дон";"бросает трубки<br />";"1"
"🍓ИРА🍓А.С🍓";"22";"Анонимный Дон";"&quot;Телефон абонента выключен или находится&quot;";"1"
"Вика";"26";"Анонимный Дон";"Привет. Актуальна анкета?";"5"
"Ева";"25";"Анонимный Дон";"Руби Блейк!)))";"1"
"Алена";"26";"Анонимный Дон";"Алена ты почему до сих пор не замужем😱";"5"
"Алена,Майя,Влада";"19";"Анонимный Дон";"Цена за одну?";"4"
"Юля";"22";"Анонимный Дон";"Едешь такой к Малиновской типо, а там Юля? Благослови того, кто создал поиск по фото XD";"1"
"Саша";"24";"Анонимный Дон";"С 18 лет принимаешь? Паспорт нужно будет показывать?";"5"
"Саша";"24";"Анонимный Дон";"Я правильно понимаю, что я могу позвонить тебе, сказать свой адрес, оплатить такси и ты приедешь? Оплата при встрече наличкой. Паспорт не нужен. Ну а если, допустим, будет не соответствие с фото, то можно ни за что не платить, кроме такси. Все правильно? И на час выезд сколько стоит? Просто указано , что и за 1 час 14 к и за 2 часа 14 к";"5"
"Саша";"24";"Анонимный Дон";"А ты состоишь в каком то салоне? Евробордель , Wild love , vip girls msk или в другом каком нибудь ?";"5"
"Саша";"24";"Анонимный Дон";"Выезд от двух , это 14 к стоит и фото твои ?";"5"
"Саша";"24";"Анонимный Дон";"Почему на вопрос о салоне не отвечаешь? Просто очень похоже, потому что ответы идут одинаково , в одну и ту же минуту";"5"
"Саша";"24";"Анонимный Дон";"А сколько стоит секс анальнеый и мбр у вас?";"5"
"София";"23";"Анонимный Дон";"Любит быть кошечкой или собачкой! Одень на нее ошейник! Заставь сосать и облизывать свой член не пожалеешь,грамотно тварь сосет! Но а потом засоди под хвост....если даст то лутше верхнюю дырку используй! Там уже!!!!! Если кто то там еще не побывал в течении суток ГЫ ГЫ";"5"
"Лиза и Лида";"23";"Анонимный Дон";"Цена за двоих?";"5"
"Вероника";"24";"Анонимный Дон";"Парни, это мошенники! Да посмотрите на фото и ценник. Разводят на бабки. По телефону какая то шмара хриплым пропитым голосом просто вешает лапшу на уши";"1"
"Mariam";"21";"Анонимный Дон";"А где плотная?";"1"
"Гузаль";"20";"Анонимный Дон";"Я не робот";"5"
"Лена";"27";"Анонимный Дон";"не адна там (квартира 3 комнатная и в каждой не молоды девы). очередь ещё даже бывает.";"1"
"Лена";"27";"Анонимный Дон";"Лена, ты еще работаешь? Хочу заглянуть на часик-два.. ;)";"5"
"Лера";"22";"Анонимный Дон";"Лохотрон с предоплатой";"1"
"Рита";"22";"Анонимный Дон";"Много вариантов посмотрел, но эта девочка самая лучшая. Формы тела, груди красивые. Все у нее просто СУПЕР.Такую захочеш всегда и даже если годы большие";"5"
"Рита";"22";"Анонимный Дон";"Смотрю на фото и снова возвращаюсь. Я много старше  но хочу тебя иметь всегда любовницей моей, на раз в неделю. Оплата будет зависить от тебя, не пожалееш. Живу на Ярославке почти что рядом. Подумай, я позвоню.";"5"
"Лида";"34";"Анонимный Дон";"ХОЧУ ЭТУ ДАМУ, НО ОНА ПОДДЕЛКА";"1"
"Лида";"34";"Анонимный Дон";"В марте был нет её там не ведитесь на фото.";"1"
"Гули";"26";"Анонимный Дон";"Привет. Фото реальные?";"5"
"Алиса";"23";"Анонимный Дон";"левак";"1"
"🍓МАША🍓ЛЮБЛЮ🍓МБР🍓А.С🍓";"27";"Анонимный Дон";"Сучка что надо!!! Отъебал по полной.";"5"
"🍓МАША🍓ЛЮБЛЮ🍓МБР🍓А.С🍓";"27";"Анонимный Дон";"Да ладно . Не пи... . Отъебал он ))) Это салон конкретный. Сами отзывы пишут. И фото фейк.";"1"
"Юля";"22";"Анонимный Дон";"Улыбчивая звездочка! Обожает и улыбается когда я ей кончал прямо на лицо! Не бежит умыватся!!! Стирает все с лица ладошкой и отправляет себе в рот! Честно у меня от этого еще раз встал! Засадил ей в жопу! И кончил еще раз,для меня это была неожиданность....Тут после первого то раза гори все огнем....здесь же и второй красивый был.....";"5"
"😍Варя😍";"21";"Анонимный Дон";"Был сегодня, все супер, фигура идеальная! Уютная квартира, по сервису все есть: тапочки, полотенце, чай, кофе! Лучше чем на фото, интересная собеседница) ещё не раз загляну)";"5"
"😍Варя😍";"21";"Анонимный Дон";"Очень милая и приятная девушка. Спасибки всё было круто";"5"
"😍Варя😍";"21";"Анонимный Дон";"Тестил девушка реальная, сервис сто болов и по процессу всё супер.Советую";"5"
"😍Варя😍";"21";"Анонимный Дон";"Типичный развод. Звонил по телефону, специально спрашивал, есть ли такая. Мне сказали &quot;конечно, приезжай&quot;. Приехал. Обыкновенный салон. Кто угодно там был, только не она";"1"
"😍Варя😍";"21";"Анонимный Дон";"как всегда прекрасна! Супер девочка, отдохнули отлично! Люблю и целую";"5"
"😍Варя😍";"21";"Анонимный Дон";"Был на днях.Девочка супер,все как надо.Старается,слушается,при симпатии целуется мне с этим повезло";"5"
"Дарья";"27";"Анонимный Дон";"Класс";"5"
"Дарья";"27";"Анонимный Дон";"Привет . Принимаешь?? В среду.";"5"
"Дарья";"27";"Анонимный Дон";"Привет, извени что рано, могу заехать в гости??";"3"
"Дарья";"27";"Анонимный Дон";"Лучше до реального. Молодцы, девочки. Только извИнм от слова вина. Так все убедительно. Но как всегда -фейк";"5"
"Ната";"27";"Анонимный Дон";"Обман притон русских девчёнок нет";"2"
"😘Элина😘";"23";"Анонимный Дон";"Умничка. Все на высшем уровне. Приветливая, очень привлекательная. Ценник полностью адекватный.";"5"
"Алена";"43";"Анонимный Дон";"Просто быдло и крокодил! Слов нет";"1"
"Злата";"23";"Анонимный Дон";"Клевая страпонесса! Любителям внутреннего массажа советую! Страпон как влитой,как будто оригинал,ласкает иработает с ним,можно поучится гы гы! Нежно входит,ласкает! двигается.Словил оргазм реально.....нужно подумать......";"5"
"Карина";"26";"Анонимный Дон";"Люблю засаживать шлюхам в ратяру до блевоты с ее стороны! Трахаешь а она слюнявится и тошнит! Так и сделал,глубоко по самые яйца,видел как член аш в горло залез,туда нах и сплюнул.....";"3"
"Камила";"22";"Анонимный Дон";"Любит ласки! Нежные и не торопливые! Если ей понравится получишь все с полна в обратку! Такая нежная и ласковая блядь редкость,ну может пока не опытная и еще ей что то нравится! Торопись воспользоваться пока еще не совсем грязная!";"5"
"ИНГА";"23";"Анонимный Дон";"Инга,очень шикарная девочка!";"5"
"ИНГА";"23";"Анонимный Дон";"СУПЕР!!!!";"5"
"Гульназ";"19";"Анонимный Дон";"Большой член )";"5"
"Нина";"27";"Анонимный Дон";"Привет крошка";"5"
"Настя";"20";"Анонимный Дон";"кто-нибудь был? стоит своих денег?";"5"
"Лера";"25";"Анонимный Дон";"Очень рекомендую девушку! Уровень сервиса потрясающей! Кроме того, очень хорошо делает минет, как-то по-особенному что-ли. Однозначно, одна из лучших девушек Москвы";"5"
"Марина";"40";"Анонимный Дон";"Марина.А в чем подвох?Вы шикарная девушка и такой ценник.";"5"
"Марина";"40";"Анонимный Дон";"Ты чё серьезно вопрос такой задаёшь??? Какая Марина на фиг, вообще это порно модель, а половина фоток кривой фотошоп)))))";"1"
"Леся";"21";"Анонимный Дон";"Налюбилово. такой нет. услуги заявленным не соответствуют.";"1"
"Леся";"21";"Анонимный Дон";"Фэйк";"1"
"Ирина";"24";"Анонимный Дон";"Хороша чертовка! Груди как пики,упругие соски твердые! Сосал как младенец,чуть не откусил.Сосёт просто изумительно,с чувством,причмокивает!Засаживал классику,обвила ногами и сжала! Крепкая и влагалищем умеет работать! Хер не как ложка в стакане.....обжимает круто.";"5"
"Валерия";"23";"Анонимный Дон";"Девочка приятная в общении очень интересная! Худенькая очень....когда занимались любовью был очень неженюююбоялся что нить повредить....но в этом ощутил какой то шарм и самоудовольствие....нежен с проституткой....лутше бы так с женой...не получается....млять!";"5"
"Соня";"39";"Анонимный Дон";"Фото ваши? Салон или инди?";"1"
"Юлдуз";"33";"Анонимный Дон";"Развод просят деньги сначала перевести а потом она типа спустится";"5"
"Эльза";"23";"Анонимный Дон";"🔥🔥🔥";"5"
"😝Ника😝";"22";"Анонимный Дон";"Шикарная девушка, всегда очень приятно встретиться :)";"5"
"😝Ника😝";"22";"Анонимный Дон";"Потрясающая девушка. Идеальное тело. В процессе инициативна. Рекомендую.";"5"
"😝Ника😝";"22";"Анонимный Дон";"Тестил данную девушку вроде всё нормально но не хватает ей огонька и безумной страсти оценка три.";"1"
"😝Ника😝";"22";"Анонимный Дон";"Чисто и уютно☝ Девушка красивая и фигуристая👍 Общительная и обходительная, все мелочи предложены☕🚿 По процессу всё в оценках😎 Очень понравилась";"5"
"😝Ника😝";"22";"Анонимный Дон";"Прекрасная девушка, лучше чем на фото. Приятная атмосфера, отличный сервис, хорошо отдохнул, поговорили в промежутках по душам. В процессе активная, получил заряд энергии. 10 из 10 одним словом";"5"
"😝Ника😝";"22";"Анонимный Дон";"Огонь Малышка,Слов нет..одни эмоции";"5"
"😝Ника😝";"22";"Анонимный Дон";"На губы посмотрел и расхотел.";"1"
"😝Ника😝";"22";"Анонимный Дон";"Посетил. Полное соответствие фото и параметрам. МБРи АС дейстыительно без ограничений и в любой позе, на всю глубину-пока член не кончится.";"5"
"😝Ника😝";"22";"Анонимный Дон";"Девочка - класс, молодая, упругая, трахается с задором.";"5"
"😝Ника😝";"22";"Анонимный Дон";"Девушка супер. Внешность, фигура, отношение- безупречно. Минет как в лучших порнофильмах со слюнями и другими бляцкими примочками.Ушел на ватных ногах и с массой позитива";"5"
"😝Ника😝";"22";"Анонимный Дон";"Встреча на 5+, ушёл довольный как кабан) по процессу и сервису все на высшем уровне";"5"
"😝Ника😝";"22";"Анонимный Дон";"Девочка отличная. Объятия с порога, как с родным. Болтлива, но в данном случае это плюс. Формы очень заманчивые. Такие люблю.";"5"
"😝Ника😝";"22";"Анонимный Дон";"Девушка как на фото, даже лучше. Красивая, молодая, стройная. Сервис - без нареканий. По процессу - одна из лучших что у меня были. Разговорчива, интересна, нежна. Вернусь еще.";"5"
"😝Ника😝";"22";"Анонимный Дон";"<br />
Девушка очень милая, отзывчивая! Фото соответствуют 1000% доставила массу приятных эмоций, вернусь ещё не раз, МБР просто аж муражки по коже! Рекомендую к посещению!!!";"5"
"😝Ника😝";"22";"Анонимный Дон";"<br />
Был у Ники, без классики, потому это не оцениваю. Хотелось именно оральных ласк. Девчонка молодая, озорная, на фото действительно она, с настроением там все отлично, шутит, контактирует, не боится трогать и заводить клиента, мой запрос без проблем выполнила с эмоциями, не на отьебись. В квартире как и в голове порядок, душ, полотенце и принадлежности имеются. Однозначно рекомендую к посещению.";"5"
"😝Ника😝";"22";"Анонимный Дон";"Симпатичная, в жизни лучше, чем на фото. Стройная, отличное тело и грудь. Прекрасный минет.";"5"
"😝Ника😝";"22";"Анонимный Дон";"<br />
Уютно, милая, приветливая девушка, отличный отдых, душевный подход, душевный секс, фото 100%";"5"
"😝Ника😝";"22";"Анонимный Дон";"отличный вариант!Приятное молоденькое личико,хорошая грудь,старается удовлетворить клиента,любая поза без проблем все супер.";"5"
"Амина";"21";"Анонимный Дон";"утонченная прелесть";"5"
"Амина";"21";"Анонимный Дон";"Привет, еще работаешь? Актуально?)";"3"
"Амина";"21";"Анонимный Дон";"Это Салон";"1"
"ЮЛЯ";"21";"Анонимный Дон";"Здравствуйте";"5"
"ширин";"21";"Анонимный Дон";"Ты спиш";"5"
"ширин";"21";"Анонимный Дон";"Сплюю";"5"
"Лая";"22";"Анонимный Дон";"Это фейк. Кидает людей.";"1"
"Кристина";"38";"Анонимный Дон";"Приветик красотка.работаешь<br />";"5"
"Марго без предоплаты✅️";"27";"Анонимный Дон";"Это вообще американка, Джессика Нигри🤗";"1"
"Альбина";"20";"Анонимный Дон";"Кудряша ты что ли <br />";"5"
"Мила";"31";"Анонимный Дон";"Приветик ангелочек напиши мне в личку в тг @Xzxzx88";"5"
"Нэнси";"21";"Анонимный Дон";"Малышка, которая украла моё сердце";"5"
"Нэнси";"21";"Анонимный Дон";"Фейк, пришла совсем другая";"1"
"Нэнси";"21";"Анонимный Дон";"Привет кроха";"5"
"Нэнси";"21";"Анонимный Дон";"Отличная встреча, все понравилось. Хорошая девушка, любителям формата точно сюда. Сам думаю еще не раз зайду, всем рекомендую!";"5"
"Лиза";"31";"Анонимный Дон";"Интересно реальная?";"5"
"Лиза";"31";"Анонимный Дон";"Мне кажется нет здесь все фейки";"1"
"Наташа";"27";"Анонимный Дон";"Привет кроха";"5"
"Наташа";"27";"Анонимный Дон";"Привет! Еще работаешь? Актуально?";"3"
"Наташа";"27";"Анонимный Дон";"Привет Натали! Как на счёт встречи?";"5"
"Лина";"26";"Анонимный Дон";"Впечатляет свой маленькой да удаленькой волосатой киской! Внутри тоже все супер!";"5"
"Лина";"26";"Анонимный Дон";"Хороший спам";"1"
"Лина";"26";"Анонимный Дон";"Был у девочки секс не какой оценка единица.";"1"
"Лина";"26";"Анонимный Дон";"А фото вашу";"5"
"Ольга";"38";"Анонимный Дон";"Был у нее в субботу. Отсосала на отлично, сама предложила анальный секс, все сделала красиво,  хотя и не кончила. Вагина узкая, горячая. Фото соответствую, квартира с парковкой во дворе. Советую.";"5"
"АЛЁНА";"36";"Анонимный Дон";"Привет если работаешь напиши на мейл";"5"
"АЛЁНА";"36";"Анонимный Дон";"Мы с женой собираемся в отпуск, в Крым. Можно тебя с нами пригласить?";"5"
"Катя";"20";"Анонимный Дон";"Привет, если мне 17, с тобой можно встретиться.";"5"
"Катя";"20";"Анонимный Дон";"Почему? Мне кстати тоже 17 , но первый комментарий не я писал. Если не сказать о возрасте , то никто не узнает же";"4"
"Катя";"20";"Анонимный Дон";"Ну , возможно, но ты  же можешь всему обучить и тогда будет нормально";"5"
"Катя";"20";"Анонимный Дон";"А зачем отправлять ответ в виде пустого сообщения?";"5"
"Катя";"20";"Анонимный Дон";"Это салон?";"3"
"Катя";"20";"Анонимный Дон";"Привет, работаешь?";"5"
"Зара";"20";"Анонимный Дон";"Обман, такой нет там, только грубиянка. Цена за 1 раз.";"1"
"Таня";"25";"Анонимный Дон";"Привет детка";"5"
"Таня";"25";"Анонимный Дон";"Привет работаешь?";"5"
"Даша";"21";"Анонимный Дон";"Сходство 100%. Позитивное отношение чувствовалось на протяжении всей встречи. Фигурка, как на фото: полные бедра, выраженная талия. Всё о чём мечтал!))";"5"
"Соня";"20";"Анонимный Дон";"Ты настоящая ?";"5"
"Руслана";"25";"Анонимный Дон";"фейк";"1"
"Виктория🔥";"27";"Анонимный Дон";"Очень всё эффектно, фигура супер, симпатичнее, чем на фото, отношение выше всяких похвал, скоро вернусь...";"5"
"Юля";"22";"Анонимный Дон";"Привет кроха";"5"
"Юля";"22";"Анонимный Дон";"Можно снять красотку, мне 14, плачу двойную цену";"5"
"Роза";"31";"Анонимный Дон";"Это чешская фотомодель, не проститутка из бутово";"1"
"Евелинa";"25";"Анонимный Дон";"Дырочка конкретно распахана! Ножки не соединяются так что щель сжать не может! Пришллось развернуть и оттрахать в попку благо там в начале все впорядке.....длинные ноги еще не шик особенно у рабочей лошадки!";"3"
"ЮЛЯ";"22";"Анонимный Дон";"Фейк?";"4"
"ЮЛЯ";"22";"Анонимный Дон";"Такая анкета есть на сайте, и она была давно уже сделана и имя там другое...";"3"
"ЮЛЯ";"22";"Анонимный Дон";"Вы работаете ещё?";"5"
"Вероника";"25";"Анонимный Дон";"Очень красивая и обаятельная. Нежная кожа, приятный аромат духов, на любых скоростях и в любой позе: развратно, вкусно, ярко, страстно. Все как в крутом порно";"5"
"Вероника";"25";"Анонимный Дон";"Позвал эту девочку к себе в отель, договор был на 2 часа. Попросил выслать доп фото, очень понравилась она мне. Выслала свои видео - я влюбился! По процессу всё супер, минет глубокий и долгий, секс крутой. Я её продлил до утра. И было о чем поговорить";"5"
"Даша";"24";"Анонимный Дон";"Фейк";"2"
"Даша";"24";"Анонимный Дон";"казеевские фотки, Я смотрю модно тут пихать в профиля разные.";"1"
"Маша";"22";"Анонимный Дон";"Можешь стать моей подружкой?";"5"
"Надя";"21";"Анонимный Дон";"Киска гладкая или пушистая?";"5"
"Надя";"21";"Анонимный Дон";"Ты плотная очень красивая девочка создана для хорошей любви. Не сиди, будь активней, больше имей хороших друзей,езди к ним. Я позвоню и тебе подскажу";"5"
"Надя";"21";"Анонимный Дон";"ПЕРСИК ! Созревшая вкусная ягодка. Приедеш - 10 т. р. твои";"5"
"Надя";"21";"Анонимный Дон";"ПЕРСИК мой сладенький где же ты где ?  На Ярославке остались круги на воде.";"5"
"Надя";"21";"Анонимный Дон";"ПЕРСИК долго думает как в точку Б попасть и за игру по взрослому 10 получить.";"5"
"Надя";"21";"Анонимный Дон";"ПЕРСИК сочный ! Жду и верю будеш ты Королевой моей кровати. Не спеши, но подумай о нашей такой встрече.";"5"
"Надя";"21";"Анонимный Дон";"Сладкий ПЕРСИК, пышные груди и упругое тело - подарок тому кто ласкает ЕЕ";"5"
"Вероника";"23";"Анонимный Дон";"Всё умеет, всё может. В жизни даже лучше, чем на фото! Много красивого белья, хорошие апартаменты, классная задница, которую не хочется отпускать, минет улетный - одним словом элитная! Она вообще вся приятная на ощупь, загорелая с бархатной кожей!. Приходил два раза, приду еще.";"5"
"Вероника";"23";"Анонимный Дон";"это салон?";"3"
"Вероника";"23";"Анонимный Дон";"Доп это сколько?";"5"
"Инна";"27";"Анонимный Дон";"Тестил эту девочку с огоньком старательная всё супер.";"5"
"Инна";"27";"Анонимный Дон";"Приветик ангелочек напиши мне в личку в тг @Xzxzx88";"5"
"Людмила";"24";"Анонимный Дон";"Здравствуйте а вы где находитесь?";"5"
"Людмила";"24";"Анонимный Дон";"Фоткам лет 20,";"5"
"Мария";"22";"Анонимный Дон";"Анал,мбр в сумму часа входит?";"5"
"Мария";"22";"Анонимный Дон";"Это же Кира)";"5"
"Мария";"22";"Анонимный Дон";"Нет такой";"1"
"Кристина";"28";"Анонимный Дон";"Весёлая, общительная. Хорошо провел время, советую.";"5"
"Кристина";"28";"Анонимный Дон";"Все супер. Но фото не соответствует. Встретили две негритянки.";"3"
"Аня";"25";"Анонимный Дон";"Хороша чертовка во всем и в общении и фигура налитая...такая что сожрать хочется! Милая и понимающая! Реагирует на внимание и ласки так что я сам возбуждаюсь еще больше....хорошее умение профессионалки....Взял ее с зади пальцы засунул ей в рот...получился хороший экстаз.....";"5"
"Ксюша";"22";"Анонимный Дон";"Встретимся <br />
.у меня сто баксов налом";"5"
"Агния";"23";"Анонимный Дон";"Горячая гостья с юга! Обожает трахатся в групешнике! Пригласили на дачу в компашку, и еще пару шлюх.народу собралось как на хорошей вечеринке! Как все напились началось самое интересное,трахались и кучей и по одному и по два на одну и на одного по две а то и три так вот эта мадам умудрялась побывать везде....все остались довольны.....теперь главное не подцепить чаво нить.....";"5"
"Элина";"26";"Анонимный Дон";"Огонь";"5"
"Карина";"21";"Анонимный Дон";"Настоящая малышка......просто наблюдал как она играет &quot;игрушками&quot; в &quot; манеже&quot; Иногда заигрывалась так,что забывала о моем присутствии Но фалосы были давольно таки большими, и как там все умещалось ,оставалось только девится..... Получил моральное наслождение,сходил в туалет но трогать не стал.....не могу обьяснить такое поведение.....У меня дочки дома такие же......блин.";"5"
"Катя";"27";"Анонимный Дон";"Привет. Встретимся!";"5"
"Марьяна";"26";"Анонимный Дон";"Одни итеже фото на 2 абсолютно разные анкеты";"1"
