"name";"age";"author";"text";"reyt"
"Рита";"26";"Анонимный Дон";"Ты намного умнее меня ,включила на тел Ватсап. Теперь точно мы встретимся. С каждым днем все сильнее хочу.";"5"
"Рита";"26";"Анонимный Дон";"ПРИВЕТИК мой самый сладкий человечик ! Жду тебя у двери Сбера в магаз. Лента утром 9.0 24.04. 24г. Счастливый день отметим выпьем кофе.";"5"
"Рита";"26";"Анонимный Дон";"Я извиняюсь, встречу перенесем. Появились на завтра проблемы";"5"
"Рита";"26";"Анонимный Дон";"Красивая девочка я не забыл нужен тебе постоянный надежный и я буду таким";"2"
"Рита";"26";"Анонимный Дон";"Ты в сердце моем стала главной. Поздравляю с праздником 1мая, пожелаю здоровья и счастья.";"5"
"Рита";"26";"Анонимный Дон";"Звонил, но связь другая, видно не судьба. Хотел иметь красивую любовницу за дньги. Утром вместо физзарядки чисто выбрит, из под душа поцеловал везде, красиво оба все исполнили. Прилив здоровья получил.";"4"
"Рита";"26";"Анонимный Дон";"Меняются устои даже в сексе. Любовь за деньги стала конкурентной семейной пары надо подумать и измениться чтобы обоим насладиться.А еще не мало в возрасте и одиноких.Жизнь не остановиш они щедрее,условия лучше,чище и не помешают основной работе.";"5"
"Рита";"26";"Анонимный Дон";"Странно все. Телефон твой оказался ложным. Сообшения мои тоже возможно ты не читаеш, сделай знак удали их и тогда я пойму к назначу время к подьезду твоего дома приду";"5"
"Рита";"26";"Анонимный Дон";"Попа очень красивая, но татушки пугливые. Не подумала, исказила свою красоту.";"5"
"Лиза";"25";"Анонимный Дон";"Сможешь подтвердить что фото твои по видео звонку?";"5"
"Наташа";"22";"Анонимный Дон";"Привет. Фото твои, или рекламная замануха?)";"5"
"Ева";"23";"Анонимный Дон";"Какая интересная девушка) Фотки твои? Или типажные?";"5"
"Ева";"23";"Анонимный Дон";"Типаж";"1"
"Киски";"32";"Анонимный Дон";"Реальны";"5"
"Алла";"26";"Анонимный Дон";"Классная";"5"
"Светлана";"25";"Анонимный Дон";"Кто был подскажите";"1"
"Светлана";"25";"Анонимный Дон";"Привет работаешь";"5"
"Светлана";"25";"Анонимный Дон";"Привет Цветочек. Встретимся?";"5"
"Мила";"21";"Анонимный Дон";"Красивая и сексуальная девушка, понравилось как ведет себя в постели.";"5"
"Мила";"21";"Анонимный Дон";"Цены и услуги и фото соответствуют";"5"
"Аня";"21";"Анонимный Дон";"Фейк";"1"
"Аня";"21";"Анонимный Дон";"Как оплата происходит?";"5"
"Аня";"21";"Анонимный Дон";"А ничего, если я учусь в школе, но мне 18 лет есть. Приедете ?";"5"
"Аня";"21";"Анонимный Дон";"Почему? 18 же есть";"3"
"Аня";"21";"Анонимный Дон";"Вопрос почему? Какой «нет»?";"3"
"Жанна";"23";"Анонимный Дон";"Динамо";"1"
"Ника";"23";"Анонимный Дон";"Анала нет, минета без резинки нет, минета глубокого нет. Встретила вообще африканка.";"1"
"Алиса";"19";"Анонимный Дон";"Девочка конфетка! Худенькая но очень очаровательная,сразу захотелось поставить ее на колени,и засодить в рот! Довел почти до рвоты,но ничего выдержала и улыбалась! Завела по полной и отодрал ее еще в задницу....бл...я типа за прекрасную улыбку. Хороша реально лавы не жалко,проститутка стерпит. Своей так засадишь и истерики на пол года....";"5"
"Амира";"22";"Анонимный Дон";"Потрясающая девушка, просто конфетка... Был в гостях не один раз, все на высшем уровне.Можно много написать хорошего, но чем говорит лучше самому увидить";"5"
"Амира";"22";"Анонимный Дон";"Был у дамы в сексе бревно лежит и всё хоть бы подвигалась миньет делает с зубами.";"1"
"Энджел";"19";"Анонимный Дон";"🔥";"5"
"Николь";"20";"Анонимный Дон";"Шикарная девушка, всегда очень приятно встретиться";"5"
"Алиса";"25";"Анонимный Дон";"на фото пламя прост..но не дозвонился";"5"
"Катя";"21";"Анонимный Дон";"Не берет трубку";"1"
"monica";"20";"Анонимный Дон";"Позвонил ответила (по русски норм) 2р проф 156к3";"4"
"monica";"20";"Анонимный Дон";"Красивая но секс так себе.";"1"
"Ирина";"22";"Анонимный Дон";"Мошенница!!!<br />
Она же Кира, она же Ира, она же Жасмин, она же Марта, она же Элла Кацнельбоген :)))<br />
Фото тоже хрен знает откуда понадергала...";"1"
"Jana";"21";"Анонимный Дон";"Привет";"5"
"Алекс";"22";"Анонимный Дон";"Если часто пользуешься услугами блядей! Начинает казатся что все они на одну харю....одинаковые сиськи жопы как с конвеера.....эта из этой же серии тока двигается как формула 1 быстро и качественно   Оргазм был хорош....";"4"
"Карина";"25";"Анонимный Дон";"Лицо немного тяжеловато! Если бы не грудь и дыра меж ног,подумал бы что мужик.....мож стероидов обьклась!? немного настроение упало,ну дал накатить на пасатижи!!!! (член) для незнающих! Сосала долго и аккуратно,пока самому не надоело! Пришлось взять за уши и ускориться.....";"3"
"Кристина";"23";"Анонимный Дон";"Миниатюрная,грудь сочная упругая! Немножко жирку не портят общего состояния души! Поцелуй нежными губками в член,обсасывание яичек,многого стоят! Дырочка еще не распахана! И это радовало.ПРичем классно управлят мышцами во влагалище.....зацените сами!!!<br />";"5"
"Юля";"29";"Анонимный Дон";"Грудь реально 12?";"5"
"Юля";"29";"Анонимный Дон";"Правда";"5"
"Лариса";"21";"Анонимный Дон";"Эта не она на фото";"3"
"Лана";"26";"Анонимный Дон";"Работаешь дорогая";"5"
"Кристина";"23";"Анонимный Дон";"С.Г сколько стоит ?";"5"
"Кристина";"23";"Анонимный Дон";"А 16 см это мало ?";"5"
"Лина";"22";"Анонимный Дон";"Очень милая девушка, соответствует фоткам. Клиентоориентированная, свежая и отдохнувшая, не работает на поток и чистая инди, без диспа. И личико и фигурка, ну всё прекрасно! Голосок, как из сказки. Я влюбился";"5"
"Лина";"22";"Анонимный Дон";"Встречались в отеле, фото соответствуют. Молодая, милая, общительная, секс любит, формы огонь! Рекомендую!";"5"
"Лина";"22";"Анонимный Дон";"Был у девочки. Молодая и очень стройная. Фигурка миниатюрная, прям боишься сломать. Прям приятно смотреть. Сервис и все остальное предложено. В общем любителям формата рекомендую";"5"
"Ева";"25";"Анонимный Дон";"Посетил.Девушка чуть за 25, с подростковой фигурой. Попа поместилась в моей руке. Старается подстроится под клиента и угодить во всём. Сервис на 5. Но не мой вариант в сексе.Минет кстати был хороший. Куня на три, классика на четыре.Ну не стоит у меня на подростковый тип женщин) не возбуждает от слова никак. Квартирка чистая, уютная 5 минут от метро. Выбор за вами.";"4"
"Ева";"25";"Анонимный Дон";"Старые жиробасены в убитой хате нехер там ловить<br />";"1"
"Ева";"25";"Анонимный Дон";"Евочка, ты супер!!! Большое тебе спасибо за прекрасно проведенное время😘";"5"
"Леся";"32";"Анонимный Дон";"Старушка ты офигела такую цену 🤪";"3"
"Маша";"27";"Анонимный Дон";"Привет. Свободна?";"5"
"Маша";"27";"Анонимный Дон";"ТАВАЙ 16ЧАСОВ ЧЕРТВЕРГ";"5"
"Маша";"27";"Анонимный Дон";"Привет. Свободна?";"5"
"Даша";"20";"Анонимный Дон";"не работает в наших краях два года.";"1"
"Кристина";"28";"Анонимный Дон";"Анального нет";"1"
"Камила";"28";"Анонимный Дон";"улетная девушка ! после первого ,  сразу на второй заход , очень крутая..";"5"
"Маша";"22";"Анонимный Дон";"Фейк";"1"
"Снежана";"22";"Анонимный Дон";"Любителям молоденьких и сладких конфеток! Хорошенький товар.Куколка с дырочками,хочешь пользуй туда хочешь сюда.....неопытная наивная....на любителя! Думаю таких много, скрытых! Пока не изгадили совсем торопитесь ....добрая снегурочка и погоняло в тему!";"5"
"Маша";"22";"Анонимный Дон";"Привет";"5"
"Люба";"23";"Анонимный Дон";"Это обман<br /><br />";"1"
"Люба";"23";"Анонимный Дон";"Реальная?";"5"
"Люба";"23";"Анонимный Дон";"ул инициативная 7б это же торговый центр...обман чистой воды";"1"
"Люба";"23";"Анонимный Дон";"Доны не советую,зря потратите время это наебалово.";"1"
"Люба";"23";"Анонимный Дон";"Ребята это кидалово не тратьте свое время.";"1"
"Люба";"23";"Анонимный Дон";"А ты ваше сама реальная или фейк?";"2"
"Иришка";"22";"Анонимный Дон";"Приятная и харизматичная, стройная и высокая. Понравился и процесс и массаж. Есть, о чем поговорить, сварила вкусный кофе. Записывайтесь заранее";"5"
"😝Алекса😝";"21";"Анонимный Дон";"О даааа! Это такая жара. Это был не секс, это было порево.<br />
Девушка знает толк в наслаждениях. Вышел на полусогнутых.<br />
Все заявленное соответствует.";"5"
"ВАЛЕРИЯ";"23";"Анонимный Дон";"Скорее всего фейк , т к видео фейк";"3"
"Алина";"25";"Анонимный Дон";"Люблю баб херачить в жопу! Надел куколку на палку и как в кукольном театре крути верти.А ей оказалось по кайфу, сама как бешаная вращала задом отте натте канчумба была артеллерийская успел вытащить и спустить на спину.Было много!";"5"
"Лия";"22";"Анонимный Дон";"Малышок! Сисек нет.....для любителей бессисичных вам сюда! Даже ткнутся некуда.....зато облизывает мне анус и яйца до умопомрачения.....так что давольствовался тока миньетом.....хорошо что с проглотом .....";"3"
"Лиза";"24";"Анонимный Дон";"Просто хуесоска! Удавится за пососать! Может высосать тебя всего через твой детородный орган, Даже когда кончил не останавливается аш до боли! Пришлось просто оттолкнуть....но в целом приемлемо для любителей экстрима!";"4"
"Ника";"24";"Анонимный Дон";"Обрабатывал попочку!Она просто сказочная упругая манящая! Сначала вылизал ее как сучку при течке,постонала подергалась! Уже хорошо.Брал с зади медленно наблюдая как член ходит туда сюда оттягивая губехи прикольно! Сиськи деланые не люблю,а в остальном няшка.";"4"
"Лена";"20";"Анонимный Дон";"Есть возможность связаться без звонка?";"5"
"Лена";"20";"Анонимный Дон";"Так какое метро?";"5"
"Мария";"29";"Анонимный Дон";"привет солнышко фото свои?";"5"
"Шукрона";"34";"Анонимный Дон";"Когда нибудь, я до тебя доберусь 😘";"5"
"Шукрона";"34";"Анонимный Дон";"Скоро детка";"5"
"Шукрона";"34";"Анонимный Дон";"работаешь?";"5"
"Марина";"23";"Анонимный Дон";"Как понять, принимаю избирательно? Это по типу, нравишься, не нравишься?";"4"
"Марина";"23";"Анонимный Дон";"Ну не верю в существование это феи.<br />
Там грудь куда больше тройки!";"1"
"😍Геля😍";"22";"Анонимный Дон";"Девочка супер, грудь шикарная А<br />
а с верху так вообще улёт";"5"
"😍Геля😍";"22";"Анонимный Дон";"хуйня";"1"
"Юля";"35";"Анонимный Дон";"есть вообще такая ?";"5"
"Юля";"35";"Анонимный Дон";"Привет милашка) ты есть на фото?";"5"
"Юля";"35";"Анонимный Дон";"Хочу";"5"
"ДАША";"23";"Анонимный Дон";"Привет кроха";"5"
"ДАША";"23";"Анонимный Дон";"Как делишки, есть тг";"5"
"ДАША";"23";"Анонимный Дон";"Это твои фото?";"4"
"ДАША";"23";"Анонимный Дон";"Мужчин какого возраста предпочитаешь?";"4"
"ДАША";"23";"Анонимный Дон";"фейк!";"1"
"Наташа";"23";"Анонимный Дон";"Это твои фото?";"4"
"ОЛЯ";"35";"Анонимный Дон";"Отличная девочка, встречались неоднократно, мой топ !";"5"
"Жанна";"24";"Анонимный Дон";"Думал цена большая.ха <br />
За то чо он вытворяет, еще мало берет";"5"
"Жанна";"24";"Анонимный Дон";"А все ли допы указаны на сайте ?";"5"
"Жанна";"24";"Анонимный Дон";"ЖМЖ можно?";"4"
"Жанна";"24";"Анонимный Дон";"Девочка классная, очень милая, фигура просто супер, легко идет на контакт и прислушивается к пожеланиям гостя. Мне все очень понравилось, но часа явно мало, полюбому еще раз зайду";"5"
"Жанна";"24";"Анонимный Дон";"Почему на 2 девочек одина телега";"1"
"Татьяна";"24";"Анонимный Дон";"На 24 года конечно не тянет но проженная! Фигура классная когда целовал ей пояс и талию получил максимальное наслождение,сосал грудь ,а она гладила меня по голове как малыша....тоже торкает! Спаривались стоя,ложится не захотелось!Хорошая растяжка,ножка лежала у меня на плече,можно было целовать ее,и двигатся....все понравилось! Советую....Любой каприз за ваши деньги!!!";"5"
"Олеся";"25";"Анонимный Дон";"Это салон там не нет, но были другие мне понравилась одна латинка, не скажу что это все премиум класс но за 3к впринцепе отличный вариант!";"2"
"Алекса";"22";"Анонимный Дон";"сколько за анал доп?";"5"
"Алекса";"22";"Анонимный Дон";"Бля это было шикарно, до этого были девушки такого рода, но это бест оф зе бест!)";"5"
"Алекса";"22";"Анонимный Дон";"Очень старательная, активная и ласковая фея.";"5"
"Малвина";"26";"Анонимный Дон";"гальцев перелогинься";"5"
"Лера";"28";"Анонимный Дон";"Привет! Работаешь?";"5"
"Лера";"28";"Анонимный Дон";"Классная попка ))";"5"
"Лера";"28";"Анонимный Дон";"Приветик работаеш";"5"
"Лера";"28";"Анонимный Дон";"Где находишься?";"1"
"Лера";"28";"Анонимный Дон";"Привет) Ответь мне пожалуйста на несколько вопросов. Данные анкеты всё ещё актуальны? Сколько контактов в час?";"5"
"Лера";"28";"Анонимный Дон";"Привет,работаешь?";"4"
"Лера";"28";"Анонимный Дон";"Привет красавица работаешь?";"5"
"Лера";"28";"Анонимный Дон";"Привет, это ты на фото, работаешь?";"3"
"Лера";"28";"Анонимный Дон";"Добрый день ты работаешь? <br />";"5"
"Ксения";"20";"Анонимный Дон";"Ксения, привет! Мне кажется, если тебе крепко связать руки за спиной и занять с тобой со связанной сексом, это было бы просто незабываемо, договоримся?";"5"
"Зарина";"25";"Анонимный Дон";"Привет кроха";"5"
"Зарина";"25";"Анонимный Дон";"Актуально?";"5"
"Зарина";"25";"Анонимный Дон";"Привет малыш работаешь";"5"
"Мия";"23";"Анонимный Дон";"О ШОКОЛАДКА! Сбылась мечта идиота! Белое на черном,это уже экстаз! Большое зерколо все увеличело в разы!!! Это так клево,сочетание цветов.И только влагалище розовенькое как поросеночек! Тыкать в шоколадку это уже экзотика....советую!!!";"5"
"Эвелина";"34";"Анонимный Дон";"Я хочу связать тебе покрепче руки за спиной, привязать связанную на несколько часов к столбу, выпороть плеткой по твоим пышным грудям, надев на соски прищепки. За все будет уплачено с бонусом, договорились-дальше посмотрим, согласна?";"5"
"Диана";"27";"Анонимный Дон";"Хорошая бабенка. Но неумелая. Сучка ленивая.";"2"
"Оксана";"24";"Анонимный Дон";"Все знает, все умеет. Полное соответствие фото. Прекрасное тело, вкусно пахнет. Жесткая ебля или нежные пребудет, было и то, и другое, понравилось на 120%. Скажите ей, чего хотите и получите в лучшем виде.";"5"
"Оксана";"24";"Анонимный Дон";"Приветик ангелочек напиши мне в личку в тг @Xzxzx88";"5"
"Оксана";"24";"Анонимный Дон";"Привет. Встреча возможна?";"5"
"Карина";"24";"Анонимный Дон";"На фото другая расхотелось и я ушол";"1"
"Анастасия";"23";"Анонимный Дон";"картинки с гугла";"1"
"Veronica";"21";"Анонимный Дон";"Две девушки ,квартира чистая, постарше чем на фото, миньет пушка классика на 3";"4"
"Мила";"37";"Анонимный Дон";"Я хочу крепко связать тебе руки за спиной, привязать голую и связанную к столбу часов на 10, выпороть хлыстом твои сиськи, надев на них прищепки, потом посмотрим-за все заплачу с бонусом, ну что договорились?";"5"
"Мила";"37";"Анонимный Дон";"Мила! Что не отвечаешь Анонимному Дону? Обязательно ответью";"5"
"Мила";"37";"Анонимный Дон";"Делил ты, а не дон!";"5"
"Мила";"37";"Анонимный Дон";"Дебил  ты а не дон!";"5"
"Памела";"24";"Анонимный Дон";"Милая попочка! трахали ее вдвоем по очереди! Приятно наблюдать как два члена скользят в анал! Немного тесновато и не удобно зато сексуальный восторг! И полное тудовлетворение личика девчонки.....Обожаю и часто пользуюсь групчиком....в одну харю надоело....";"5"
"Оля ✅";"21";"Анонимный Дон";"Лохотрон,просят предоплату";"1"
"Оля ✅";"21";"Анонимный Дон";"Люди не ведитесь. Это мошенники";"1"
"Оля ✅";"21";"Анонимный Дон";"Лохотрон";"1"
"Оля ✅";"21";"Анонимный Дон";"Выезд можна дома сегодня вечер";"5"
"Оля ✅";"21";"Анонимный Дон";"Лохотрон";"5"
"Вера";"23";"Анонимный Дон";"Встречался два раза, всё понравилось, в живую лучше чем на фото, за эти деньги просто подарок";"5"
"Соня";"24";"Анонимный Дон";"Трубку не берет";"1"
"ЮЛЯ И ЛЕНА";"22";"Анонимный Дон";"КРАСИВЫЕ";"5"
"ЮЛЯ И ЛЕНА";"22";"Анонимный Дон";"Девченки,привет) салон или индивидуально принимаете?";"5"
"Катя";"23";"Анонимный Дон";"Обман. Мошенники поместили фото известной киевской фотомодели! Ах как не стыдно обманывать и дурачить клиентов.";"1"
"Инга";"23";"Анонимный Дон";"Пиздеж";"1"
"Вика";"22";"Анонимный Дон";"Был кто? Че то странно,такая красотка и без отзывов.";"4"
"Вика";"22";"Анонимный Дон";"Лиза Коваленко, модель";"1"
"🔥Кира🔥";"23";"Анонимный Дон";"Прекрасная, милая и душевная девушка. Просто огонь! Уф, хороша то как)";"5"
"🔥Кира🔥";"23";"Анонимный Дон";"Молодая и милая девушка. Процесс в норме.";"5"
"🔥Кира🔥";"23";"Анонимный Дон";"Прекрасная девушка, отдых был замечательный, сама кайфует от процесса, рекомендую, не обижайте";"5"
"🔥Кира🔥";"23";"Анонимный Дон";"Неглупая девочка, есть о чем поговорить и очень милая, как будто со своей девушкой проводишь время. Хороший минет, старается глубже познать мастерство, насколько пока может)";"5"
"🔥Кира🔥";"23";"Анонимный Дон";"Настоящий подарок , это провести с ней пару часов, все на высшем уровне";"5"
"ЛЕРА";"22";"Анонимный Дон";"Фейк?";"4"
"ЛЕРА";"22";"Анонимный Дон";"Сегодня свободна";"5"
"ЛЕРА";"22";"Анонимный Дон";"Свободна?";"5"
"ЛЕРА";"22";"Анонимный Дон";"Еще работаешь?";"5"
"Вика";"21";"Анонимный Дон";"Настоящая нимфа, всё очень круто))";"4"
"Наташа";"25";"Анонимный Дон";"По телефону сама. В квартире одна. Подход больше европейский. Поцелуи и секс великолепны. Одного часа показалось недостаточно для столь приятного знакомства.";"5"
"Зарина";"28";"Анонимный Дон";"очаровательная малышка";"5"
"Лена";"22";"Анонимный Дон";"Фейк, салон, одни страшные.";"1"
"Карина";"26";"Анонимный Дон";"люблю азиаток, у меня прям нездоровое влечение к ним) вообще не пожалелЮ что выбрал именно тебя, еще раз хочу поблагодарить тебя за проведенные часы вместе - ты агонь вообще)))<br /><br />
жду возможности пригласить тебя еще раз, только вот в этот раз на всю ночь уже)";"5"
"💥💫Сабина💥💫";"25";"Анонимный Дон";"Стройная на лицо милая, сосёт хорошо и глубоко. Секс отлично";"5"
"💥💫Сабина💥💫";"25";"Анонимный Дон";"Самые приятные впечатления! Вечер запомнился! Хрупкое и отзывчивое девичье естество!";"5"
"💥💫Сабина💥💫";"25";"Анонимный Дон";"От первого слова по телефону, через 1й взгляд и до обнимашек на прощание, никаких сомнений и сожалений, только заехать-остаться-повторить)";"5"
"💥💫Сабина💥💫";"25";"Анонимный Дон";"Очень хорошая милая девушка. Ласкает и минетит отлично. Постараюсь еще забежать разок точно.";"5"
"💥💫Сабина💥💫";"25";"Анонимный Дон";"Девушка замечательная. Море позитива. С порога понимаешь, что будет &quot;топчик&quot; )))). Хорошего тебе настроения, сладкая.";"5"
"💥💫Сабина💥💫";"25";"Анонимный Дон";"Очень приятная во всех отношениях девочка!!! фигура обалденная. И в сексе профи! Оценка ОТЛИЧНО!";"5"
"💥💫Сабина💥💫";"25";"Анонимный Дон";"Сейчас работает?";"5"
"Роза";"22";"Анонимный Дон";"Привет, встретимся? <br />";"5"
"Камила";"23";"Анонимный Дон";"Боже мой....как много в нее влазиет всяких игрушек по мимо моего члена! Смотрится прикольно,а самое интересное сужаются распаханые дырки! И ты уже не чувствуешь себя как ложка в стакане! Оргазм яркий незабываемый!";"5"
"Соня✅";"27";"Анонимный Дон";"Оке";"5"
"Альбина";"30";"Анонимный Дон";"Привет, работаешь? Актуально?)";"3"
"Татьяна";"47";"Анонимный Дон";"на фото Чешская порно актриса....";"1"
"Егения";"22";"Анонимный Дон";"Фейк.";"1"
"Мальвина";"23";"Анонимный Дон";"Молода, симпатична и не смотря на юность отличный горловой!!!";"5"
"Мальвина";"23";"Анонимный Дон";"Был сегодня, классная девушка. В живую выглядит ещё лучше чем на фото. Встречает в красивом белье, очень ухожена и приятно пахнет. Женственна.";"5"
"Ксения";"36";"Анонимный Дон";"Ксения, привет! Я с удовольствием связал тебе покрепче руки за спиной и занялся со связанной сексом.";"5"
"Ксения";"36";"Анонимный Дон";"Фото немецкой порно актрисы.";"1"
"Erica";"23";"Анонимный Дон";"приехали,Мужики чуть меня не убили";"1"
"Алëна";"25";"Анонимный Дон";"Привет, реальная цена за все, что написано в анкете";"5"
"Анюта";"19";"Анонимный Дон";"Ого однако же гимнасточка! Глянь что творит...... ну и т.д. Была в шпагате ,когда ее трахал....прикольно визуально но дырка широка в таком положении.....Но очень не обычно....кончумбу словил скорей на мозговом уровне а не на физическом......Обожаю спортсменочек.....";"5"
"Лecя";"26";"Анонимный Дон";"Леська бабца огонь....отжигает супер....ощущение такое что живет только удовольствием и сексом....давно такого позитива не видел особенно в наше непростое время....Мне б такую зажигалку......немного скрасить житуху....хоть и не на долго....";"5"
"Лecя";"26";"Анонимный Дон";"Я обожаю экстрим......срандель у нее знатный упругий видно подкаченый! Посадил на винт и крутил то влево то вправо! Натер свою херовину....но взрыв спермы был как извержение вулкана.......ух хороша жопа!!!!!";"5"
"Лecя";"26";"Анонимный Дон";"Шикарная телочка, отработала свои два часа по полной программе, без фальши и какого то не желания, трахается очень бодренько , приеду к ней на выходных еще разок, всю рабочую неделю прям мысли об полученном с ней удовольствие";"5"
"Карина";"23";"Анонимный Дон";"Привет красавица";"5"
"🔥Катя🔥";"21";"Анонимный Дон";"Фото настоящие ? Сколько стоит анальный и лесбийский секс?";"5"
"🔥Катя🔥";"21";"Анонимный Дон";"Весьма и весьма приятная особа, девушка с головой и шикарным телом!";"5"
"🔥Катя🔥";"21";"Анонимный Дон";"А что по чем насчет ас?";"5"
"🔥Катя🔥";"21";"Анонимный Дон";"Девуля очень хорошая и чистоплотная! Фото 100% соответствуют, в посещении не разочаруетесь";"5"
"🔥Катя🔥";"21";"Анонимный Дон";"Был у девочки, все понравилось, фигурка супер, сиси попа, что надо, в процессе комментирует, как в порно, озвучка тоже на уровне, любит чтобы ее подолбили.";"5"
"🔥Катя🔥";"21";"Анонимный Дон";"Она прекрасна! Лучше, чем на фото! Нежный голос, нежные руки, нежная кожа! Возбудила с полуоборота! Потрясающая девушка! Обязательно вернусь";"5"
"🔥Катя🔥";"21";"Анонимный Дон";"Милая девушка,Вы работаете?";"5"
"Алла";"23";"Анонимный Дон";"Привет, еще работаешь? Актуально?)";"3"
"Даша";"20";"Анонимный Дон";"ты красивая даша";"5"
"Даша";"20";"Анонимный Дон";"ты сбывшаяся мечта &lt;3";"5"
"Даша";"20";"Анонимный Дон";"Классная ,скоро научу как ты делаешь.пока небыл.";"5"
"Даша";"20";"Анонимный Дон";"плохо";"1"
"Даша";"20";"Анонимный Дон";"очень";"1"
"Доминика";"24";"Анонимный Дон";"Отпишитесь кто был у нее";"1"
"Доминика";"24";"Анонимный Дон";"Это не её фото Там такой нету";"1"
"Юля";"24";"Анонимный Дон";"Привет. Хочу сегодня встретится в апартаментах на час.";"5"
"Вика";"20";"Анонимный Дон";"Напиши телегу";"3"
"Алиса";"22";"Анонимный Дон";"Любит кожу и латокс! Но не садомазо....наверно так аппетитней части тела выглядят! Трахать особо не хотелось так что тока миньетик! Грамотно высасывала как тягучий когтейль,водилф языком по головке,сначало под кожей!Хорошие ощущения! Почувствовала подергивания и немного прекратила,потом продолжила! Увеличила,так сказать удовольствие....одобряю.";"5"
"Алиса";"18";"Анонимный Дон";"Красотка, Привет";"5"
"Зара";"34";"Анонимный Дон";"Салон??";"1"
"Зара";"34";"Анонимный Дон";"Работаешь и для анала ничего что маленький размер ?";"5"
"Зара";"34";"Анонимный Дон";"Привет, свободна?";"5"
"Зара";"34";"Анонимный Дон";"работаешь?";"5"
"Зара";"34";"Анонимный Дон";"Привет работаешь";"5"
"Зара";"34";"Анонимный Дон";"Шикарная, надеюсь ещё работаешь?)";"5"
"Марина";"22";"Анонимный Дон";"100% развод";"1"
"Настя";"18";"Анонимный Дон";"Какая-то хуйня..";"1"
"Настя";"18";"Анонимный Дон";"Был у этой девочки. Там салон. Барышни ухоженные и встречает 7-9 сразу. Глаза разбегаются. Есть бар, правда ценник не дешевый. Сама Настя молодая, разговорчивая, с нежными ладошками. Выглядит явно моложе. Такая девочка студентка. Мне понравилось. Правда находится это в опе мира.";"5"
"Настя";"18";"Анонимный Дон";"Стася, хорош бычить, и банить меня. Я не незваниваю тебе и практически не пишу. И штраф тот второй могу погасить, хотя ты ведь уже не в агенства? Салон, значит. А помнишь ты хотела уйти из проституции, именно после отношений со мной? Смешно правда сейчас звучит..., ты снова в, салоне. Давай общаться как прежде, у меня как как минимум Бриллиантовая карта Клиента (5 мес. встреч, и 1 млн.убитых в это денег). Я снова готов башлять, снова при лавэ. Хотя по совести, бросить торч и выбраться из займов должна была помочь именно ты, раз   уж признавалась в любви, до гроба. Мужики не смейтесь, у меня даже расписка её детская - Дима, верь жди, через месяц поженимся. А помнишь как тебе стало стыдно путанить, и ты рванула из проституции, заблокироввла своих сутенеров из агенства хохлов. Да про эту историю можно написать целое эссе! Давай общаться, бабла за глаза. ))";"5"
"Настя";"18";"Анонимный Дон";"Красивая)";"5"
"Настя";"18";"Анонимный Дон";"Был у неё в августе, встреча прошла на ура. Умеет многое";"4"
"Настя";"18";"Анонимный Дон";"вообще норм была";"2"
"Настя";"18";"Анонимный Дон";"типичная ивановская шлындра";"3"
"Настя";"18";"Анонимный Дон";"Замужняя лол";"4"
"Настя";"18";"Анонимный Дон";"Отличное место, очень ухоженное, комнаты с кондиционером и регулируемым освещением. Девочки все красивые, выбор был из 8. На любой вкус. Процесс тоже очень понравился, все на высшем уровне. Цены в баре как в ресторане конечно, но я шел не за этим. Цены действительно те, что указаны в анкете. Высший класс<br />";"5"
"Соня";"24";"Анонимный Дон";"She’s hot";"5"
"Соня";"24";"Анонимный Дон";"❤️";"5"
"Алиса";"18";"Анонимный Дон";"Неужели реальная красотка и выезд за город есть, скажем на дачу. Братцы отпишитесь, кому повезло -есть такие?";"5"
"Алиса";"18";"Анонимный Дон";"Привет кроха";"5"
"Тина";"21";"Анонимный Дон";"Процесс 5+, но осталось ощущение что часа мало, пойду на пару часов в следующий раз.";"5"
"Юля";"24";"Анонимный Дон";"Скоро заскочу на ночь<br />";"5"
"Юля";"24";"Анонимный Дон";"Есть информация?";"5"
"Нина";"19";"Анонимный Дон";"Училка....в самом деле! Далеко не 19 но сойдет! Дал ей линейку и подставлял ягодицы.....порка классная, шлепки по члену ну очень возбуждающе....А потом на столе ее чих пых..... а главное кончумба на очки...заводит.....";"5"
"Кристина";"24";"Анонимный Дон";"Привет";"5"
"Кристина";"24";"Анонимный Дон";"Фейк";"1"
"Ангелина реальное фото";"23";"Анонимный Дон";"настоящая элита! все на уровне! был облизан с порога. сегодняшнюю встречу запомню надолго...";"5"
"Ангелина реальное фото";"23";"Анонимный Дон";"Можно фото твоего лица и тела.<br />";"5"
"Настя";"22";"Анонимный Дон";"Очень  красивая";"5"
"Настя";"22";"Анонимный Дон";"Не она";"1"
"Лейла";"19";"Анонимный Дон";"Ох какая красавица";"5"
"Лейла";"19";"Анонимный Дон";"привет на фото ты сама красавица и ты индивидуалка или это салон? Адеми кыз!";"5"
"Миланья";"28";"Анонимный Дон";"Необычная крошка! Вроде личико милое и сама утонченая такая а просто обажает насилие.....пришлось потратить время привязать ее к кровати в виде звезды! Обездвиженость и попытки освободится делали свое дело...буквально через 5 минут стала  мокрая и податливая....довел ее до кондиции посещая разные отверстия всякими предметами...которых у нее было просто в изобилии но а потом дрочнул сверху прямо на ее смазливое личико.....";"5"
